Sample_ID_IfH,Organism_Code,Imipenem,amikacin,gentamicin,cefepime,meropenem,levofloxacin,trimethoprim-sulfamethoxazole,ertapenem,aztreonam,ciprofloxacin,piperacillin-tazobactam,tobramycin,colistin,cefotaxime,cefuroxime,ampicillin,amoxicillin-clavulanic acid,ceftazidime,tigecycline,fosfomycin,ceftazidime-avibactam,cefpodoxime,ceftriaxone,doripenem,ampicillin-sulbactam,piperacillin,Imipenem-relebactam,ceftolozane-tazobactam,ceftaroline,cefazolin,nitrofurantoin,ofloxacin,cefiderocol,ticarcillin-clavulanic acid,amoxicillin,sulfamethoxazole
573.46841,EKP,,,,R,,,R,,,,R,,S,,,,R,R,S,,R,,R,,,,,R,,,,,,,,
573.46337,EKP,,R,,R,R,R,,,,R,,,,R,,,,R,S,,,,R,,,R,,,,,,,,,,
573.66526,EKP,,S,S,R,,,,,S,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.52167,EKP,,,,,S,,,R,,,R,,S,R,,R,R,R,R,,,,R,R,R,,,,,R,,,,,,
573.66412,EKP,,S,S,R,R,,,,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.24338,EKP,,S,R,,,,,R,R,R,,,R,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
573.46832,EKP,,,,R,R,,R,R,,,R,,S,,,,R,R,S,,R,,R,,,,,R,,,,,,,,
573.66525,EKP,,S,R,R,,,,,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.4175,EKP,S,,S,,,,,,,S,R,,,S,R,,S,S,R,,,,,,,,,,,,,,,,,
573.24386,EKP,,,,S,S,,,,,,S,R,S,R,,R,S,R,R,,,,R,S,,,,,,R,,,,,,
573.67359,EKP,S,,R,,,,,,,,R,,,,,,,,,,S,,,,,,S,R,,,,,,,,
573.7222,EKP,,S,S,R,S,,R,R,R,R,R,S,S,,,,,R,R,,,,R,,,,,,,,,,,,,
573.4219,EKP,S,,S,,,,,,,S,R,,,S,R,,R,S,R,,,,,,,,,,,,,,,,,
72407.2352,EKP,,,,,S,S,R,,S,S,,S,S,S,S,,,S,R,,,S,S,S,S,R,,,,,,,,,,
573.66369,EKP,,S,S,,,,,R,S,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.1922,EKP,,S,S,R,S,,R,R,R,R,R,S,S,,,,,R,R,,,,R,,,,,,,,,,,,,
573.46412,EKP,S,,,R,S,,,,,R,,,,R,,,,S,R,,,,R,,,R,,,,,,,,,,
72407.2309,EKP,,S,S,R,S,,,,,R,S,R,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.66458,EKP,,,S,S,S,,,S,S,R,,,,R,R,R,R,S,,,,,,,,,,,,,,,,,,
573.4137,EKP,S,,R,,,,,,,,S,,,R,R,,S,R,S,,,,,,,,,,,,,,,,,
574.107,EKP,,S,S,,,,R,,R,,R,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2782,EKP,,S,,R,,R,R,,,R,,R,S,R,R,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.4158,EKP,S,,R,,,,,,,R,S,,,R,R,,S,R,R,,,,,,,,,,,,,,,,,
573.24409,EKP,R,,,,S,R,,,R,R,R,,S,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
72407.2566,EKP,S,,R,,,,R,,,,,,S,R,R,,,R,S,,,R,R,S,R,R,,,,,,,,,,
573.4168,EKP,S,,S,,,,,,,R,S,,,S,R,,S,S,R,,,,,,,,,,,,,,,,,
573.46846,EKP,,R,,R,R,,R,R,R,,,,S,,,,R,R,S,,R,,R,,,,,R,,,,,,,,
1328394.3,EKP,S,S,S,,S,S,R,S,,S,,,,S,,R,,S,R,,,,,,R,,,,,S,,,,,,
72407.205,EKP,,,R,R,,,,,,,,R,R,R,,,,R,R,,,,,S,,,,,,,,,,R,,
573.66011,EKP,,,R,S,,,,,,R,,R,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
1328424.3,EKP,,,S,,R,,,,,R,R,R,R,,,,,R,R,,,,,,R,,,,,R,,,,,,
573.66565,EKP,,,,,,,,R,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.24452,EKP,R,,S,,S,,,,R,R,R,R,R,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
573.66477,EKP,,,,,R,,,R,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
1328419.3,EKP,,,S,S,S,,R,,,S,,S,,,,,,S,,,,,S,,S,,,,,S,,,,,,
72407.2827,EKP,S,S,R,,S,,R,,,R,,R,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
574.99,EKP,,,R,R,S,S,R,,S,,R,R,S,R,R,,,R,S,,,R,R,S,R,R,,,,,,,,,,
573.66474,EKP,,,,,R,,,R,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.29962,EKP,,,R,,,,R,R,,R,,,R,,,,,,S,,S,,,,,,,,,,,,,,,
1284813.3,EKP,R,R,R,R,S,R,R,R,R,R,R,R,S,R,,,,R,R,,,,,S,,,,,,,,,,R,,
573.29876,EKP,R,S,,,R,,R,,,,,,R,,,,,,R,,S,,,,,,,,,,,,,,,
72407.2654,EKP,,S,,R,S,S,,,R,,,,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.4207,EKP,S,,R,,,,,,,R,,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
573.7043,EKP,S,,S,,,,,,,R,R,,,R,R,,R,R,S,,,,,,,,,,,,,,,,,
573.7023,EKP,S,S,S,R,S,R,S,R,R,R,R,S,S,R,,R,R,R,S,,,,R,S,R,,,,,R,,,,,,
72407.2299,EKP,,,R,R,,,R,,,,,,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.66243,EKP,,,R,R,,,,,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66097,EKP,S,,,S,,,,,R,R,R,S,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.66345,EKP,,,R,,R,,,,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.46352,EKP,,,,,R,,,,,R,,,,R,,,,R,R,,,,R,,,R,,,,,,,,,,
573.4223,EKP,S,,,,,,,,,S,,,,S,R,,S,S,R,,,,,,,,,,,,,,,,,
1284828.3,EKP,R,R,S,R,S,R,R,R,R,R,R,R,R,R,,,,R,R,,,,,S,,,,,,,,,,R,,
72407.2648,EKP,,S,,,S,S,,,R,,S,,S,R,R,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.4087,EKP,S,,S,,,,,,,S,R,,,S,R,,S,S,R,,,,,,,,,,,,,,,,,
72407.2285,EKP,,,,R,,,,,R,,S,R,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2744,EKP,,,S,R,S,,,,,R,S,,S,R,S,,,R,S,,,R,R,S,S,R,,,,,,,,,,
573.66428,EKP,,,S,R,,,,S,,R,,,,R,R,R,R,S,,,,,,,,,,,,,,,,,,
1328401.3,EKP,,R,R,,R,,R,,,R,R,R,,,R,,,R,,,,,,,R,,,,,R,,,,,,
573.4177,EKP,S,,R,,,,,,,R,R,,,,R,,R,R,,,,,,,,,,,,,,,,,,
573.24441,EKP,S,S,S,R,S,R,R,,,R,,S,S,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
574.113,EKP,S,,R,,,R,,,,,S,R,S,R,S,,,R,R,,,R,R,S,R,S,,,,,,,,,,
573.66379,EKP,,,,R,R,,,,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.4171,EKP,S,,R,,,,,,,R,S,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
573.7084,EKP,S,,S,,,,,,,R,R,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
573.66073,EKP,S,S,S,R,,,R,,,,S,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
1400161.3,EKP,,,S,S,S,,R,,,R,R,S,R,,,,,R,,,,,R,,R,,,,,R,,,,,,
573.66005,EKP,S,,,R,,R,R,,R,,S,R,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.29867,EKP,R,,R,,R,,R,R,,,,,S,,,,,,S,,S,,,,,,,,,,,,,,,
1329843.3,EKP,,S,R,R,S,,,,,R,R,R,S,,,,,R,R,,,,R,,,,,,,,,,,,,
72407.2553,EKP,S,,R,R,,R,,,R,,S,R,S,R,R,,,R,S,,,R,R,S,R,R,,,,,,,,,,
573.66322,EKP,,,S,R,R,,,,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66539,EKP,,,R,R,R,,,R,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
1400168.3,EKP,,,S,S,S,,R,,,S,S,S,,,,,,S,,,,,S,,S,,,,,S,,,,,,
573.66251,EKP,,,S,,R,,,R,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.24395,EKP,,,S,,S,,S,,R,R,,S,S,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
573.66553,EKP,,,,R,R,,,R,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.4191,EKP,,,R,,,,,,,R,S,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
573.24415,EKP,S,R,S,,,,R,R,,R,,,S,R,,R,R,R,S,,,,R,R,,,,,,R,,,,,,
573.66235,EKP,,,R,,,,,,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66397,EKP,,R,,,,,,,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.29869,EKP,,,S,,R,,,R,,R,,,S,,,,,,S,,S,,,,,,,,,,,,,,,
573.4134,EKP,S,,S,,,,,,,,,,,S,R,,R,R,R,,,,,,,,,,,,,,,,,
573.66497,EKP,,S,,,,,,R,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66036,EKP,,,,S,,R,,,S,R,S,R,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.4176,EKP,S,,R,,,,,,,R,S,,,S,S,,S,S,R,,,,,,,,,,,,,,,,,
573.66406,EKP,,S,,R,R,,,,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.12777,EKP,,R,,R,R,,S,,R,R,,R,S,R,,R,R,R,S,,,,R,,R,,,,,R,,,,,,
72407.2586,EKP,,S,S,R,,,R,,,R,R,S,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.66044,EKP,,,R,R,S,,R,,R,,R,R,S,R,R,,,R,R,,,R,R,R,R,R,,,,,,,,,,
573.29891,EKP,R,,,,R,,,R,,R,,,R,,,,,,R,,S,,,,,,,,,,,,,,,
573.29892,EKP,R,S,R,,,,R,R,,,,,S,,,,,,S,,S,,,,,,,,,,,,,,,
573.4059,EKP,S,,S,,,,,,,R,R,,,,S,,R,S,R,,,,,,,,,,,,,,,,,
573.66284,EKP,,S,,S,S,,,S,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.24344,EKP,R,,S,,S,,,R,R,,,S,S,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
72407.2721,EKP,S,,,S,,,,,R,S,S,,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2171,EKP,S,,S,,S,,,,,,,,S,R,S,,,R,R,,,R,R,S,S,R,,,,,,,,,,
573.66346,EKP,,,,,R,,,R,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66257,EKP,,R,R,,,,,R,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2587,EKP,S,,S,S,S,S,,,,,S,S,S,S,S,,,S,S,,,S,S,S,S,S,,,,,,,,,,
573.66245,EKP,,,S,,,,,R,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66326,EKP,,R,S,,,,,S,,R,,,,S,R,R,S,S,,,,,,,,,,,,,,,,,,
573.66517,EKP,,,R,R,R,,,,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.7064,EKP,S,,S,,,,,,,R,S,,,R,R,,S,R,R,,,,,,,,,,,,,,,,,
573.46376,EKP,,R,,R,,,,,,R,,,,R,,,,R,S,,,,R,,,R,,,,,,,,,,
573.4092,EKP,S,,S,,,,,,,R,R,,,R,R,,R,R,S,,,,,,,,,,,,,,,,,
573.18543,EKP,S,R,R,R,S,,R,,R,,R,R,S,R,,R,R,R,R,,,,R,R,R,,,,,R,,,,,,
573.7092,EKP,S,,R,,,,,,,R,R,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
573.29973,EKP,S,,R,,R,,,,,,,,R,,,,,,S,,R,,,,,,,,,,,,,,,
573.65918,EKP,,S,S,,,S,,,S,S,S,S,S,S,S,,,S,R,,,S,S,S,S,R,,,,,,,,,,
574.103,EKP,,S,S,S,,,,,,R,,S,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.7038,EKP,S,,R,,,,,,,S,R,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
1438701.3,EKP,,R,R,R,S,,R,,,R,R,R,,,,,,R,R,,,,R,,R,,,,,R,,,,,,
573.4183,EKP,S,,S,,,,,,,S,R,,,S,R,,S,S,R,,,,,,,,,,,,,,,,,
72407.2538,EKP,S,S,R,R,,S,,,R,R,R,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
1304920.3,EKP,R,R,S,R,S,R,S,R,R,R,R,R,S,R,,,,R,R,,,,,S,,,,,,,,,,R,,
573.7088,EKP,S,,R,,,,,,,R,R,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
573.29929,EKP,,,S,,R,,R,R,,R,,,R,,,,,,R,,S,,,,,,,,,,,,,,,
573.46874,EKP,,R,,,,R,R,,S,,,,S,,,,R,R,S,,R,,R,,,,,R,,,,,,,,
573.29885,EKP,R,,R,,S,,,R,,R,,,S,,,,,,S,,S,,,,,,,,,,,,,,,
573.29921,EKP,,S,S,,,,R,R,,,,,S,,,,,,S,,S,,,,,,,,,,,,,,,
573.7219,EKP,,S,S,R,S,,R,R,R,R,R,S,S,,,,,R,R,,,,R,,,,,,,,,,,,,
573.66392,EKP,,,R,R,,,,,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66298,EKP,,,,R,,,,R,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.4079,EKP,S,,R,,,,,,,R,R,,,S,S,,R,S,R,,,,,,,,,,,,,,,,,
72407.191,EKP,,,R,R,,,,,R,,R,,S,R,,,,R,R,,,,,S,,,,,,,,,,R,,
573.7049,EKP,S,,S,,,,,,,R,S,,,S,R,,S,S,R,,,,,,,,,,,,,,,,,
573.4151,EKP,S,,R,,,,,,,R,R,,,R,R,,R,R,S,,,,,,,,,,,,,,,,,
573.29977,EKP,R,R,S,,,,R,R,,R,,,S,,,,,,S,,S,,,,,,,,,,,,,,,
72407.2518,EKP,S,,,,S,,,,,,S,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
1438702.3,EKP,,,S,S,S,,R,,,S,S,S,,,,,,S,,,,,S,,S,,,,,S,,,,,,
573.66534,EKP,,S,R,,,,,,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.4166,EKP,S,,R,,,,,,,R,R,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
72407.221,EKP,,R,R,,S,R,R,R,,R,R,,S,R,,,,R,R,,,,,S,,,,,,,,,,R,,
573.66062,EKP,S,,S,S,S,S,,,,R,,,S,R,S,,,S,S,,,R,R,S,R,R,,,,,,,,,,
573.66433,EKP,,S,,R,,,,,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.24425,EKP,,R,S,,S,,,,,,R,,S,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
573.7217,EKP,,S,S,R,S,,R,R,R,R,R,S,S,,,,,R,R,,,,R,,,,,,,,,,,,,
573.66271,EKP,,,R,R,,,,,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.31624,EKP,R,,,,R,,,R,,R,R,,R,R,,R,R,R,R,,,,,,,,,,,,,,,,,
1284812.3,EKP,R,R,R,R,S,R,R,R,R,R,R,R,R,R,,,,R,S,,,,,S,,,,,,,,,,R,,
573.46389,EKP,,,,,,R,,,,R,,,,R,,,,R,R,,,,R,,,R,,,,,,,,,,
573.46344,EKP,,R,,,R,,,,,R,,,,R,,,,R,S,,,,R,,,R,,,,,,,,,,
573.4088,EKP,S,,R,,,,,,,R,R,,,R,R,,R,R,S,,,,,,,,,,,,,,,,,
1400163.3,EKP,,S,R,R,S,,R,,,R,R,R,,,,,,R,R,,,,R,,R,,,,,R,,,,,,
573.66317,EKP,,R,R,R,,,,,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66467,EKP,,,,,R,,,R,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
1328411.3,EKP,,R,R,,R,,R,,,R,R,R,,,R,,,R,,,,,,,R,,,,,R,,,,,,
573.29896,EKP,,,S,,,,R,R,,,,,S,,,,,,R,,S,,,,,,,,,,,,,,,
1284809.4,EKP,S,S,R,R,S,R,R,R,R,R,R,R,S,R,,,,R,S,,,,,S,,,,,,,,,,R,,
72407.2232,EKP,,S,S,R,S,,,,R,R,,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.7069,EKP,S,,R,,,,,,,R,R,,,R,R,,R,R,S,,,,,,,,,,,,,,,,,
573.7062,EKP,S,,S,,,,,,,S,R,,,S,R,,S,S,R,,,,,,,,,,,,,,,,,
573.24339,EKP,,S,,,,R,,,R,R,R,R,S,R,,R,R,R,S,,,,R,R,,,,,,R,,,,,,
1328410.3,EKP,,R,R,,,,R,,,R,,R,,,,,,R,,,,,,,R,,,,,R,,,,,,
573.66371,EKP,,,,R,,,,,S,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.7083,EKP,S,,S,,,,,,,R,R,,,S,R,,R,S,R,,,,,,,,,,,,,,,,,
573.66365,EKP,,,,,R,,,,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
1400166.3,EKP,,,S,S,S,,R,,,S,S,S,,,,,,S,,,,,S,,S,,,,,S,,,,,,
573.66415,EKP,,S,S,,,,,R,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.152,EKP,R,R,S,R,S,R,R,R,R,R,R,R,S,R,,,,R,S,,,,,S,,,,,,,,,,R,,
573.4104,EKP,S,,R,,,,,,,R,S,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
573.7081,EKP,S,,S,,,,,,,R,R,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
573.65957,EKP,S,S,,,S,,R,,,,S,,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.4178,EKP,S,,S,,,,,,,R,S,,,,R,,R,S,R,,,,,,,,,,,,,,,,,
573.4077,EKP,S,,S,,,,,,,R,R,,,S,R,,R,S,S,,,,,,,,,,,,,,,,,
573.29974,EKP,R,R,,,R,,,R,,R,,,R,,,,,,S,,S,,,,,,,,,,,,,,,
72407.2474,EKP,,S,,R,S,,,,,,S,R,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.46372,EKP,,,,R,R,,,,,,,,,R,,,,R,S,,,,R,,,R,,,,,,,,,,
72407.2747,EKP,,,,R,,,R,,R,,,R,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.4054,EKP,S,,S,,,,,,,R,S,,,,R,,S,S,R,,,,,,,,,,,,,,,,,
573.7073,EKP,S,,R,,,,,,,R,R,,,S,S,,R,S,R,,,,,,,,,,,,,,,,,
573.4085,EKP,S,,S,,,,,,,R,R,,,R,R,,R,R,S,,,,,,,,,,,,,,,,,
1284799.4,EKP,R,S,R,R,S,R,R,R,R,R,R,R,R,R,,,,R,R,,,,,S,,,,,,,,,,R,,
1438700.3,EKP,,,S,S,S,,R,,,S,S,S,,,,,,S,,,,,S,,S,,,,,S,,,,,,
573.4138,EKP,S,,R,,,,,,,,S,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
1284807.4,EKP,R,R,S,R,S,R,R,R,R,R,R,R,S,R,,,,R,R,,,,,S,,,,,,,,,,R,,
573.4048,EKP,S,,S,,,,,,,R,R,,,,R,,S,R,,,,,,,,,,,,,,,,,,
573.66398,EKP,,R,,,R,,,R,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66274,EKP,,,S,,,,,R,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66269,EKP,,R,S,R,R,,,R,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66385,EKP,,,,,,,,R,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.4173,EKP,S,,R,,,,,,,R,R,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
573.7082,EKP,S,,R,,,,,,,R,R,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
1400160.3,EKP,,,S,R,S,,R,,,R,R,S,R,,,,,R,,,,,R,,R,,,,,R,,,,,,
1284829.3,EKP,R,R,S,R,S,R,R,R,R,R,R,R,S,R,,,,R,S,,,,,S,,,,,,,,,,R,,
573.4095,EKP,S,,S,,,,,,,S,R,,,S,R,,S,S,R,,,,,,,,,,,,,,,,,
573.7048,EKP,S,,R,,,,,,,R,R,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
573.66229,EKP,,R,S,,,,,R,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
1400169.3,EKP,,,S,S,S,,R,,,S,S,S,,,,,,S,,,,,S,,S,,,,,S,,,,,,
573.65986,EKP,,S,R,R,,,R,,,,,R,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.7042,EKP,S,,S,,,,,,,R,R,,,S,R,,S,S,R,,,,,,,,,,,,,,,,,
573.4049,EKP,S,,S,,,,,,,S,R,,,,R,,S,S,R,,,,,,,,,,,,,,,,,
573.7024,EKP,S,R,R,R,S,R,R,S,R,R,R,R,S,R,,R,R,R,R,,,,R,S,R,,,,,R,,,,,,
72407.151,EKP,S,R,R,R,S,R,R,R,R,R,R,R,S,R,,,,R,R,,,,,S,,,,,,,,,,R,,
573.25927,EKP,S,,S,,,,S,,R,,R,,S,R,,R,,S,S,,S,,R,S,,,,,,,,,,,,
573.4082,EKP,S,,R,,,,,,,R,R,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
573.4063,EKP,S,,S,,,,,,,S,R,,,S,R,,S,S,R,,,,,,,,,,,,,,,,,
573.4157,EKP,S,,R,,,,,,,R,R,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
1438698.3,EKP,,,,,,,R,,,S,S,S,,,,,,S,,,,,S,,S,,,,,S,,,,,,
573.46378,EKP,R,R,,R,R,R,,,,,,,,R,,,,R,R,,,,R,,,R,,,,,,,,,,
573.7045,EKP,S,,S,,,,,,,R,S,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
573.66256,EKP,,S,,,,,,R,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66288,EKP,,,R,R,R,,,,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.4181,EKP,S,,R,,,,,,,R,R,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
573.7053,EKP,S,,R,,,,,,,R,R,,,R,R,,R,R,S,,,,,,,,,,,,,,,,,
573.66252,EKP,,R,R,R,,,,R,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66283,EKP,,,S,,,,,R,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.4102,EKP,S,,,,,,,,,,R,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
573.4058,EKP,S,,R,,,,,,,R,R,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
573.4062,EKP,S,,S,,,,,,,S,R,,,S,R,,R,S,R,,,,,,,,,,,,,,,,,
573.4076,EKP,S,,S,,,,,,,S,R,,,,R,,S,S,R,,,,,,,,,,,,,,,,,
1328418.3,EKP,,,S,S,S,,R,,,S,,S,,,,,,S,,,,,S,,S,,,,,S,,,,,,
573.4101,EKP,,,,,,,,,,,R,,,S,S,,R,R,R,,,,,,,,,,,,,,,,,
573.4052,EKP,S,,S,,,,,,,S,R,,,,R,,S,S,R,,,,,,,,,,,,,,,,,
1284832.3,EKP,R,R,S,R,S,R,R,R,R,R,R,R,S,R,,,,R,S,,,,,S,,,,,,,,,,R,,
573.4161,EKP,S,,R,,,,,,,R,S,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
573.7066,EKP,S,,R,,,,,,,R,S,,,R,R,,S,R,R,,,,,,,,,,,,,,,,,
